"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","36W0OB37HWFGUH7CZPBREN2MVY6HZ4","AA8NOYG0AXRJO","Submitted","Sat Aug 15 20:16:46 PDT 2015","Sat Aug 15 20:32:54 PDT 2015","Wed Aug 19 20:32:54 PDT 2015","","","","968","0% (0/0)","0% (0/0)","0% (0/0)","14a1bd2d-d52b-4a6c-b6b4-08534e26c69a"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","39LOEL67OS6MGDZQBEMCX948DKI83K","A341LHR7178BUY","Submitted","Sat Aug 15 19:59:36 PDT 2015","Sat Aug 15 20:14:27 PDT 2015","Wed Aug 19 20:14:27 PDT 2015","","","","891","0% (0/0)","0% (0/0)","0% (0/0)","72dc9aa0-77b7-4a2a-a932-f15d8c86eae9"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","39N5ACM9HEOT17NNE4PXA82K2MR9PL","A1HDZE291YUBO5","Submitted","Sat Aug 15 20:05:56 PDT 2015","Sat Aug 15 20:15:37 PDT 2015","Wed Aug 19 20:15:37 PDT 2015","","","","581","0% (0/0)","0% (0/0)","0% (0/0)","726ccc15-52fa-4f71-9c73-f168b758971b"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","39O5D9O87TTOSGP3SQ2HZV0R3B3C3U","A1SSBN3C7NEPEO","Submitted","Sat Aug 15 20:31:37 PDT 2015","Sat Aug 15 20:40:58 PDT 2015","Wed Aug 19 20:40:58 PDT 2015","","","","561","0% (0/0)","0% (0/0)","0% (0/0)","fa25a9fa-d6c7-465a-80a4-ffa36d80bb0a"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3A0EX8ZRN8P6YEUL3BZCE5QMURXBYR","A1FP3SH704X01V","Submitted","Sat Aug 15 19:52:59 PDT 2015","Sat Aug 15 20:03:34 PDT 2015","Wed Aug 19 20:03:34 PDT 2015","","","","635","0% (0/0)","0% (0/0)","0% (0/0)","98651932-a249-4e3f-b1cd-458153f7d788"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3AAJC4I4FGTCLN22NPECQ0I18QAJZB","A3SWVCOJPJM7KQ","Submitted","Sat Aug 15 19:53:07 PDT 2015","Sat Aug 15 20:11:15 PDT 2015","Wed Aug 19 20:11:15 PDT 2015","","","","1088","0% (0/0)","0% (0/0)","0% (0/0)","4cc2584c-d360-4f87-98e2-58c73efc3efa"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3AQF3RZ558JUSBWV2UQGE4XEAFX6F5","A3760PCQD2MPIO","Submitted","Sat Aug 15 20:28:11 PDT 2015","Sat Aug 15 20:39:11 PDT 2015","Wed Aug 19 20:39:11 PDT 2015","","","","660","0% (0/0)","0% (0/0)","0% (0/0)","4e257bf7-81da-44dc-a3e7-1adddc533a29"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3ATPCQ38J8B1F4PTXXZGJU6GC9DAYW","A14PFRHG0A2YY9","Submitted","Sat Aug 15 20:05:53 PDT 2015","Sat Aug 15 20:19:52 PDT 2015","Wed Aug 19 20:19:52 PDT 2015","","","","839","0% (0/0)","0% (0/0)","0% (0/0)","43faf5a3-aa87-494f-8310-4e7315eabe61"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3AWETUDC92TGQCIW57TCEZ31VBLZIF","A12SMSQ6D5227J","Submitted","Sat Aug 15 19:52:53 PDT 2015","Sat Aug 15 20:04:03 PDT 2015","Wed Aug 19 20:04:03 PDT 2015","","","","670","0% (0/0)","0% (0/0)","0% (0/0)","70c034a0-daaa-4038-8dd5-997e0de04f29"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3B3WTRP3DB3X90MHC6ELEVURRC029S","A2A07J1P6YEW6Z","Submitted","Sat Aug 15 19:52:27 PDT 2015","Sat Aug 15 20:05:41 PDT 2015","Wed Aug 19 20:05:41 PDT 2015","","","","794","0% (0/0)","0% (0/0)","0% (0/0)","57034e61-5a6f-45a1-9ae8-d2250a804e33"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3B3WTRP3DB3X90MHC6ELEVURRCZ92Y","A38DC3BG1ZCVZ2","Submitted","Sat Aug 15 19:52:29 PDT 2015","Sat Aug 15 20:04:18 PDT 2015","Wed Aug 19 20:04:18 PDT 2015","","","","709","0% (0/0)","0% (0/0)","0% (0/0)","8fe682f6-3472-47dd-a115-f5bf3c776bf8"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3C8HJ7UOP7V2MV8NQMR46SAICK5ZMV","A9KPCMO1J1LQF","Submitted","Sat Aug 15 19:55:16 PDT 2015","Sat Aug 15 20:44:03 PDT 2015","Wed Aug 19 20:44:03 PDT 2015","","","","2927","0% (0/0)","0% (0/0)","0% (0/0)","6f2409a0-a95f-4a71-9e86-8e15b1af845d"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3COPXFW7XBDDI36EI1GM0HG0DG3PKV","A3NF9B2NLCLZWT","Submitted","Sat Aug 15 20:04:00 PDT 2015","Sat Aug 15 21:02:53 PDT 2015","Wed Aug 19 21:02:53 PDT 2015","","","","3533","0% (0/0)","0% (0/0)","0% (0/0)","042e58d9-80d4-4573-a60a-32895d5c961e"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3GA6AFUKOOPF9O0JEIGIAMX7G37H37","A3NSX46VYD9J49","Submitted","Sat Aug 15 19:54:18 PDT 2015","Sat Aug 15 20:08:50 PDT 2015","Wed Aug 19 20:08:50 PDT 2015","","","","872","0% (0/0)","0% (0/0)","0% (0/0)","d8acef3c-f8e2-450f-b885-8145c49c6b09"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3HFNH7HEMHFTGTBASNAW2UEHBV9GQB","A27BUT19WQ6P1O","Submitted","Sat Aug 15 20:20:16 PDT 2015","Sat Aug 15 20:33:35 PDT 2015","Wed Aug 19 20:33:35 PDT 2015","","","","799","0% (0/0)","0% (0/0)","0% (0/0)","40e6ba05-654b-402b-a880-6097ea8d6ff7"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3HL8HNGX452HAUYT01TSYEOG0G59FJ","A3KX8PBHVFQZ3U","Submitted","Sat Aug 15 20:33:09 PDT 2015","Sat Aug 15 20:43:11 PDT 2015","Wed Aug 19 20:43:11 PDT 2015","","","","602","0% (0/0)","0% (0/0)","0% (0/0)","0b4d3c61-96d2-4ff1-a6b4-4d0f07a18d3a"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3I2PTA7R3TVYIF7TIEVB0M6AICPKQH","A2SRSKSRN6NA3E","Submitted","Sat Aug 15 20:16:40 PDT 2015","Sat Aug 15 20:27:44 PDT 2015","Wed Aug 19 20:27:44 PDT 2015","","","","664","0% (0/0)","0% (0/0)","0% (0/0)","1523877b-e6e1-445c-b3e0-12dc4bf54d9e"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3J4Q2Z4UTY4PDF1A7SEEOX055JYWQP","A3N7R7P9HP2YB6","Submitted","Sat Aug 15 19:53:10 PDT 2015","Sat Aug 15 20:11:35 PDT 2015","Wed Aug 19 20:11:35 PDT 2015","","","","1105","0% (0/0)","0% (0/0)","0% (0/0)","89c2e578-d0f7-47a2-be2b-d914eaefb6e8"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3JCG6DTRV3RKTI5OVJF8W8IJHIHQQF","A2YYQJ3JWA2KGD","Submitted","Sat Aug 15 20:38:25 PDT 2015","Sat Aug 15 20:48:13 PDT 2015","Wed Aug 19 20:48:13 PDT 2015","","","","588","0% (0/0)","0% (0/0)","0% (0/0)","361cae09-bf09-4e3e-94e9-0bec0ed7fca1"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3KAKFY4PGU3F5JB3K0Y3AYYMGGMI31","A2Q009DS6B04P5","Submitted","Sat Aug 15 20:18:11 PDT 2015","Sat Aug 15 20:29:41 PDT 2015","Wed Aug 19 20:29:41 PDT 2015","","","","690","0% (0/0)","0% (0/0)","0% (0/0)","6d61b669-8797-4aff-8cd1-c0e02e4587d6"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3KJYX6QCM9CVC3XSMSP95U55KF4JVB","ARFV302JOUOF","Submitted","Sat Aug 15 19:52:22 PDT 2015","Sat Aug 15 20:08:16 PDT 2015","Wed Aug 19 20:08:16 PDT 2015","","","","954","0% (0/0)","0% (0/0)","0% (0/0)","19953285-6df2-4d70-925b-df7a2d260a2e"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3KKG4CDWKIZ7CE14GKX97ARPBQV94U","ASB8T0H7L99RF","Submitted","Sat Aug 15 19:52:35 PDT 2015","Sat Aug 15 20:18:39 PDT 2015","Wed Aug 19 20:18:39 PDT 2015","","","","1564","0% (0/0)","0% (0/0)","0% (0/0)","219a4758-fc84-4d47-b648-ab84ec2736bd"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3LOZAJ85YDENAW4FFMKZUYG9YFQX25","AVX3SWFMBEPMZ","Submitted","Sat Aug 15 20:03:12 PDT 2015","Sat Aug 15 20:23:31 PDT 2015","Wed Aug 19 20:23:31 PDT 2015","","","","1219","0% (0/0)","0% (0/0)","0% (0/0)","bc228f37-ddeb-4f64-b207-27eaab353b51"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3MH9DQ757WDL8MIR9WU1CVB6EGFGUG","AC5LU9TF9CTK9","Submitted","Sat Aug 15 20:23:45 PDT 2015","Sat Aug 15 20:35:28 PDT 2015","Wed Aug 19 20:35:28 PDT 2015","","","","703","0% (0/0)","0% (0/0)","0% (0/0)","4b25bcce-6e6e-45e8-8f25-c2e2d81f51d1"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3NKQQ8O39Y6IW28076TT6A891OYUDJ","A3J9EHZQ9PERAX","Submitted","Sat Aug 15 19:53:27 PDT 2015","Sat Aug 15 20:05:54 PDT 2015","Wed Aug 19 20:05:54 PDT 2015","","","","747","0% (0/0)","0% (0/0)","0% (0/0)","86706642-03bf-4c9f-8262-3dd9023d5d71"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3O6CYIULED2H588RO1YJYYXU844UWS","A3JFM7PRPF0G5H","Submitted","Sat Aug 15 20:04:39 PDT 2015","Sat Aug 15 20:15:04 PDT 2015","Wed Aug 19 20:15:04 PDT 2015","","","","625","0% (0/0)","0% (0/0)","0% (0/0)","0807a28b-20d9-4a33-a91e-dbf699329f2b"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3OE22WJIGIPCLBC5CSZD69F8K3NUQO","A2HM35CWB7IIFM","Submitted","Sat Aug 15 20:01:11 PDT 2015","Sat Aug 15 20:15:31 PDT 2015","Wed Aug 19 20:15:31 PDT 2015","","","","860","0% (0/0)","0% (0/0)","0% (0/0)","5163cbe7-a5d1-43f3-9034-b2ed3b57fa50"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3OHYZ19UGC6PLQLRRAQIH38EYZEAOL","ARX0S1CIDJLOX","Submitted","Sat Aug 15 20:00:58 PDT 2015","Sat Aug 15 20:13:25 PDT 2015","Wed Aug 19 20:13:25 PDT 2015","","","","747","0% (0/0)","0% (0/0)","0% (0/0)","5bb22943-da0f-4efd-850f-e281cbbb64cb"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3OONKJ5DKCKU40QJXOQECESKGHZBOH","A1EITLFAMKA61U","Submitted","Sat Aug 15 20:22:22 PDT 2015","Sat Aug 15 20:35:02 PDT 2015","Wed Aug 19 20:35:02 PDT 2015","","","","760","0% (0/0)","0% (0/0)","0% (0/0)","0078990f-8313-400e-a2e7-6e10547c1db9"
